GENE_ID	A498	A549	ACHN	BT549	CAKI1	COLO205	DU145	EKVX	HCT116	HCT15	HL60	HOP62	HOP92	HS578T	HT29	IGROV1	K562	KM12	LOXIMVI	MCF7	MDAMB435	NCIH226	NCIH322T	NCIH460	NCIH522	OVCAR4	OVCAR5	OVCAR8	PC3	RPMI8226	SF268	SF539	SKMEL2	SKMEL28	SKMEL5	SKOV3	SR	SW620	T47D	TK10	UACC257	X786O
ENSG00000125743	12186000	9442500	8968600	20868000	2091700	111020000	20547000	411400	3749400	337230	97843000	978330	36304000	7477300	16299000	218600	23871000	11969000	13119000	21238000	7255000	18120000	7092400	27764000	20608000	56033000	1765800	15608000	24941000	29141000	25829000	10901000	282790	508890	16318000	13321000	15356000	16042000	8408000	8427700	6621700	1094900
ENSG00000125744	268630	199240	0	92646	15174	340900	440900	46455	55855	10311	27881	73206	183970	155320	86336	117050	253460	0	234180	315190	138290	172960	207180	0	54148	378120	644870	13667	138500	512560	979580	183080	0	38560	778740	83801	352310	379000	811060	133440	533010	32071
ENSG00000125746	663670	615360	509480	144500	759409	28472177.8	417374	178530	570821.2	17555	959890	110590	426931	105350	378930	240900	179940	34643	37643	141302	31387	179840	83735	318790	18282	2126390	100160	427010	103788.7	343812	1050800	750490	27612	170460	1457400	179760	1110200	206960	218400	290571	3365300	195020
ENSG00000125753	6113000	2750500	2609100	3119700	2120300	36984000	8148500	376980	194070	266450	31087000	1353100	1941700	8916100	11892000	879338	12044000	1734831	3894800	6343400	4159500	3080000	2281100	1623500	2552600	3837000	1900100	2749105	1273400	1131700	1430700	3330700	1249470	221130	6650900	2718602	3963010	6140100	2175700	542710	2513200	1279090
ENSG00000125755	496980	674530	697040	602570	533820	4424100	950430	24816	196310	415510	1321500	188460	2083400	274620	1002600	220810	813840	588700	416480	2784400	307680	1434600	238900	1839000	1472300	3124500	461860	586230	418890	1563600	761790	1235500	367260	123700	1838700	832480	866620	1616800	463810	351200	2451400	98177
ENSG00000125772	53670	97098	13989	0	0	0	0	0	10555	3649.7	0	0	15687	0	28285	0	0	0	0	0	0	0	0	13826	0	0	0	0	0	0	43657	25665	6822.1	5516.8	0	0	0	0	0	0	60663	30417
ENSG00000125775	0	0	0	0	0	21585000	0	24568	0	0	0	4961.5	0	0	15590	0	185950	0	0	0	0	0	0	0	0	0	0	47986	0	0	0	0	0	9238.1	0	0	0	0	0	0	0	0
ENSG00000125779	15105	75773	4804.8	0	5937.9	20715	0	0	8751.1	0	83062	0	58038	3316.3	0	0	40226	0	0	0	0	179120	0	21379	10776	43693	0	42112	36730	11096	115970	14961	13368	12308	105760	46890	45526	77969	0	0	90504	0
ENSG00000125780	0	0	0	0	10675	17350	3510.8	0	3518.4	2975.9	0	0	0	0	0	1524.5	50254	0	0	0	0	0	7029.5	0	2513.7	0	1538.8	0	14071	12492	0	0	0	0	0	11926	4979.8	0	0	0	0	0
ENSG00000125814	0	0	0	0	0	2444200	0	0	0	0	0	0	0	0	0	0	0	80690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13114	0	0	0	0	0	0	0	18178	0
ENSG00000125817	7297.1	0	0	223630	0	260550	0	0	0	0	0	0	35890	192390	0	0	122490	0	0	0	0	0	0	0	0	0	0	0	0	61945	0	4867.8	0	0	0	20047	0	121090	0	0	0	0
ENSG00000125818	773700	2345800	670570	510640	116990	28575000	2891700	439010	201830	555180	5451300	956860	953150	568420	1902900	613670	2701000	2762600	1244500	3972200	1831900	319500	101410	2178800	641140	1366300	1557800	2890000	2627600	2061900	4274400	122770	315680	222110	2763600	822670	2600600	15019000	4346300	845980	328610	273250
ENSG00000125821	3413900	3914000	1208600	2044200	862870	18402000	2276200	194130	53002	379080	1565900	146060	1020200	1415500	2235100	564290	3159900	1395300	2209900	2919800	2392600	2470000	68905	2271200	1133400	1792100	3165600	3129600	3717600	4228100	6853300	572600	2233900	21797	2958500	1546500	3445000	10811000	2241400	1095300	3289900	406800
ENSG00000125826	119030	250410	71074	53332	25528	1053800	40974	0	0	1496.1	34062	2495	35310	24263	274054	85821	20174	12525	10977	214430	22278	223000	10531	28612	31686	150460	11649	0	24904	48746	0	141190	0	2716.7	82974	97866	36026	0	42450	18814	322830	214
ENSG00000125827	1004900	186900	333050	671410	233890	1364600	439840	188380	6479.4	59030	245040	283400	744160	70181	396280	51309	14327	187270	621510	850690	2387100	787820	230190	212780	631950	139560	497000	30271	222490	333300	467370	419620	44227	771650	2211600	1634900	4144800	926920	546080	15901	2949700	70432
ENSG00000125841	36219	0	0	0	0	406260	37884	0	0	0	0	0	232250	0	0	0	0	0	28336	0	0	0	0	0	0	0	0	0	0	0	408780	0	0	0	0	0	1701.7	0	0	19734	0	0
ENSG00000125843	0	0	29617	0	0	863930	39422	0	0	4508.3	0	0	17415	0	130400	24891	110480	0	19138	272820	15384	199660	7836.9	54078	6790	0	0	151330	15671	0	3528.5	90405	0	0	86582	26601	157910	0	37202	13650	590380	0
ENSG00000125844	15301000	11252000	2154500	7856700	6262000	32149161	1672700	313530	301910	2081830.5	2675490	530370	5936300	18072009.9	3871700	1786900	1232600	2081000	1142600	8460700	3424000	16120866	840670	7722200	1716753.4	21413000	9327500	3039700	1963900	10472000	4465000	28374813.1	1636700	629310	13739000	6805000	9815959.5	5340500	2331300	1533900	32648000	2382300
ENSG00000125848	0	282040	19960	0	13127	0	0	0	171420	0	116490	0	7494.8	6479.5	27141	0	0	5093.3	0	0	0	22199	0	22242	0	0	0	59711	5662.5	18988	106840	16013	18414	0	0	19272	38875	83638	6933.2	0	54694	0
ENSG00000125868	82480000	33862000	7005400	16101000	3566300	546670000	6235100	3823400	4977000	1002600	8945800	2272900	10007000	7589800	7352600	2025100	3486800	14093000	5433500	4857500	15443000	7325800	3802100	12000000	2599200	29861000	17256000	16147000	11724000	17657000	68236000	7080400	1252000	301240	9368800	11632000	18905000	11903000	63782000	15604000	14018000	242100
ENSG00000125870	2399900	1130500	954050	627160	806840	21758000	1649200	214810	35159	404420	631100	150290	4605600	665270	2952700	629000	1209400	2764600	1288600	3907100	2547000	2657700	985820	840260	3485900	2854300	2288100	946290	1418500	2136400	4043400	1394700	721970	146260	2282900	722440	1974400	1620400	1033200	534640	2381300	728290
ENSG00000125871	645990	179220	595310	665930	359440	25014000	1523000	47131	0	165170	228590	139160	770100	279450	850630	387760	722640	573720	661710	1981200	345570	705460	338250	1501500	595210	1439500	2133100	761340	331730	839630	1162600	881050	380420	318300	1185800	421990	1586100	1147800	772690	299530	2143200	625340
ENSG00000125872	84822	70431	907560	65474	39040	639910	67853	0	0	3222.9	5397.5	0	31981	8613.7	25265	0	4683.9	21557	0	34937	6542	58128	2879.9	76502	37362	0	42552	69402	4303.7	3182.3	3403.4	45995	0	0	0	0	96795	105630	40737	271690	178380	1049100
ENSG00000125875	93536	0	0	0	0	1245000	0	12205	21442	8133.9	0	3380.5	29081	0	0	0	0	0	0	10441	0	138330	0	0	2107.3	0	0	0	0	0	100010	38716	0	3012.2	0	0	0	74834	0	0	0	0
ENSG00000125877	1554900	4119600	1032500	2482300	1610900	107070000	3269800	2340500	268020	243990	5445100	1946900	7435500	688820	7824300	929130	4321900	7105200	2356100	6856400	4103100	831560	727030	5641000	3258500	6679500	8946100	15310000	11720000	16674000	14774000	817940	1790400	306420	7085200	2449000	9716600	27302000	3818100	7507300	4692600	586070
ENSG00000125885	0	0	0	15750	18742	0	0	0	0	0	0	0	0	0	12988	6169.2	0	0	0	0	0	15007	0	19111	0	32082	0	39958	39745	20473	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125901	177290	78680	0	166510	71415	1013000	156780	0	55171	25902	592770	0	114530	5077.1	208270	35896	33876	186900	329890	660310	106790	155870	4890.2	186540	55426	867680	692110	102410	389030	107470	790160	75663	29704	0	271860	99981	219500	149420	173930	186620	404100	185330
ENSG00000125910	0	444990	56513	0	133570	1400900	1396900	241470	0	59655	1869100	390190	513870	11394	24837	1800500	30866	157060	340840	0	466740	3059.9	49665	0	14098	1189200	254940	4069800	900500	2924700	0	1620400	441540	1199800	0	1283900	1600700	272250	294640	550440	2438100	138590
ENSG00000125912	3955200	1599500	1906800	6880700	3754700	24391000	7187500	628300	105510	974910	5798600	557940	8240000	5595100	3422600	1037300	1443300	1367800	5727000	10138000	4351200	10699000	2512600	5739200	2099900	8436800	9677300	2337100	1985900	9119600	4537600	6651900	928430	1595700	7876100	4102200	8243200	4370400	2590400	2028500	10039000	3811800
ENSG00000125952	52953	420780	155840	751910	400530	9671800	475390	13841	112820	39546	886190	0	3604000	185380	111440	12735	254300	560650	371080	421400	584950	48162	109910	230000	108050	243210	763810	91236	801350	304230	100080	411150	20820	1784.8	422270	80315	757900	873290	855430	82250	179480	72501
ENSG00000125968	213000	153690	120850	0	20348	205010	98314	14600	145580	31159	0	0	70675	0	63528	47716	0	84028	30793	0	0	0	22234	115950	0	0	7726.4	89738	18957	0	0	0	0	0	0	51995	26451	543120	0	69906	0	252930
ENSG00000125970	0	47240	109640	89368	30945	640350	163630	0	15563	0	2171200	0	264050	0	0	6687.6	0	24145	0	113890	12394	35479	58564	90207	7628.4	0	0	344800	0	195500	1372500	74379	0	0	25804	14422	0	0	0	3188.3	0	69772
ENSG00000125971	230740	160980	0	0	191060	0	50036	0	52178	0	0	0	0	0	8229100	0	0	0	0	32924	0	19285000	0	0	0	0	45740	0	0	0	0	0	0	0	1342100	66911	49610	0	900540	65929	0	0
ENSG00000125977	7055700	5197200	3283400	6887500	5873700	56964000	10159000	707810	566800	1415000	10874000	642540	7762200	4227100	7212500	1736900	8668100	2061500	2781500	11363000	6111100	8370600	2864200	9736000	3340800	11612000	7259300	8625000	6024100	1231700	7025300	6845400	257530	405790	17644000	2351900	12817000	9295800	6716600	2422800	20857000	261140
ENSG00000125991	3269700	1547800	591350	1804000	2820100	14512000	1919500	236660	298910	407430	4471900	440460	4127800	685390	2410200	185190	577800	941490	984790	1596000	483230	6611700	14810000	1838100	446250	7482000	5084400	582410	1257200	861860	2870900	3205000	71134	410690	4899600	3073100	3383900	910590	760940	568610	7975300	1338200
ENSG00000125995	1009100	375770	115100	0	572890	978330	3297600	0	9047.4	19417	0	0	1527100	65402	2888000	79370	1336100	0	488890	5094300	1320000	3326900	684190	993210	2319400	1588700	55533	4178000	540600	1106900	299440	980140	168910	0	729970	65473	397120	598490	800310	1496400	1252600	0
ENSG00000125999	0	38611	0	202190	0	30646	0	0	0	0	0	0	0	0	0	0	0	16673	6352.5	0	0	0	0	0	0	94001	0	0	0	0	0	0	0	0	0	0	4633.9	0	0	153180	145170	0
ENSG00000126001	38868	425960	22784	9082.9	48819	608040	747370	5569.1	17199	16250	257790	1416.5	673280	0	115730	8210.5	0	9411.3	31342	407530	87912	118730	3170.4	149400	15640	765880	46154	17097	27971	439260	321990	60035	0	4515.7	118780	396470	306330	387360	309040	392100	2419900	36037
ENSG00000126005	147210	320090	0	0	82220	2421000	1038800	182270	0	18402	0	62960	1208100	0	142130	8029.6	0	37857	105770	1136900	340580	0	0	64262	284210	998930	0	54073	154460	69902	0	255870	64380	122970	0	41797	796410	152810	0	92698	103230	0
ENSG00000126012	132520	202500	58486	70352	102920	164360	16751	502.06	12970	14770	74508	0	162920	44194	166870	17168	32076	45335	40155	93850	27460	105230	7548.3	111270	49167	155990	59615	51775	58441	185630	275800	100730	19611	2362.6	107450	24111	120660	679340	38040	56194	263950	17028
ENSG00000126062	0	8892.5	0	0	0	25202	35958	0	0	0	0	5152.6	0	0	518610	0	0	0	0	121040	0	118650	0	0	20207	0	0	0	140750	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126067	11398000	5268600	10491000	2917800	4193800	127280000	8347600	1882900	256140	1962300	14017000	1059300	19905000	1147700	11628000	530210	3380700	3912100	5133700	11086000	6895000	9974600	2487900	13457000	6647900	22236000	13006000	21141000	13007000	13213000	38740000	3480600	735820	303690	5590700	5157000	13528000	15135000	9691200	6612900	3979100	885500
ENSG00000126070	0	0	0	0	0	151090	0	0	0	0	0	0	0	0	0	0	0	0	33655	0	0	0	0	0	0	0	21654	0	0	0	0	0	0	0	0	0	21023	0	90773	0	0	0
ENSG00000126088	3379000	290640	1515100	1620200	713740	9763600	1540900	123190	178550	399440	8711100	476770	2236000	463580	1379500	943880	4604700	525450	667270	2535400	850390	3356100	381730	883740	1040400	2148900	726880	2243000	2412300	6131300	4052900	1573700	475540	338220	2196900	294890	2224600	1237000	801320	973580	4795000	225450
ENSG00000126107	58636	0	83586	0	47121	462080	18603	85566	1700.3	11431	0	2498.2	105600	0	73937	23365	0	34367	0	25118	0	38958	7244	28323	19554	20569	85173	23977	71219	81141	366390	12865	7823.5	5155	162420	0	0	21886	4037.7	12738	277710	15451
ENSG00000126214	805960	932530	613240	528350	721300	5568200	3519300	120780	1131500	504840	2619900	114470	875010	634910	1067500	675320	1185900	796320	562050	6190300	860890	1231800	14936	1423000	1722700	1723500	299140	3166045	2124700	648220.3	7566000	819280	216470	345490	3092800	1385126	1388218.6	1967100	908260	341910	3038000	913850
ENSG00000126216	31818	61191	70426	20269	45570	1878700	49136	27536	39857	18129	426670	3349.5	47403	0	146690	20966	0	177190	11395	13949	28754	27351	24668	234060	5447.2	145100	146380	58008	39098	11550	316640	112090	0	18976	71451	16958	41626	182170	22150	17849	234830	5419.6
ENSG00000126226	267170	193000	194230	109940	131220	2241200	262600	27092	0	61272	291490	80932	205380	0	536620	96857	229590	179570	115320	111020	42372	494390	119150	247410	249990	840890	18822	463680	333060	441070	471680	236230	7329.1	26367	965390	337250	236960	507660	67110	54700	526470	43790
ENSG00000126247	29372000	13629000	8639123	6954100	10339000	120780000	26855000	3377219	339593	2635900	3408800	3869388	17773000	2786900	26458000	759580	7241200	3817400	10685466	15444000	6428500	11105000	6486361	7567100	7633200	17140000	28974000	21584000	20416000	2659800	50511000	2195800	1610700	513050.2	7326800	10684000	9025400	13618000	8880000	6462500	4766900	393740
ENSG00000126249	138060	0	109270	58244	0	2840700	639720	32802	0	282470	577400	167570	180650	51099	306950	119150	210550	307420	147120	561550	129870	0	22447	396780	0	556030	157450	355050	469220	95379	521740	27347	0	90765	0	12845	411030	726450	153020	58305	54702	0
ENSG00000126254	227580	79198	0	160300	0	7394.6	72879	18114	14829	18387	83232	140560	260890	87255	31695	37215	63397	9133.1	62394	168920	9293	79301	0	206750	49927	85283	51002	0	39862	190380	2302.7	183260	0	85238	80888	35174	0	99297	0	39266	80667	154410
ENSG00000126261	4829500	22134000	2226600	1864600	3132300	42142000	6780600	558810	206900	1215800	16855000	693370	9493500	2025300	9142400	4961800	8357500	3413100	1156000	16668000	2496400	8179900	810500	9287500	3502200	13028000	5011600	9063000	8485100	4572100	4283700	5818600	278300	967410	16048000	2411000	8781600	9591700	2491700	1177800	36817000	2726000
ENSG00000126267	15164000	6618600	4874300	4033200	1103200	33727000	5240800	2550000	37024	378700	10714000	515800	21561000	1122000	4774800	352510	3011100	4983600	7265600	3989900	4869100	1989700	2753300	4868300	3109300	43164000	1611700	3379600	14177000	3571900	2402000	2354800	166130	146620	1769300	1430500	15391000	5089400	4538200	5320100	4475400	271890
ENSG00000126391	61342	108240	26144	0	379340	690290	58103	3247.6	77797	4600.8	0	0	227150	38781	76256	122300	28239	15949	24908	111310	140130	213560	17324	0	156620	281290	501980	0	167200	115980	0	42122	34227	0	416650	25697	81130	50507	60013	527310	359680	153000
ENSG00000126432	32535000	6103100	20583000	16391000	12496730	102500000	43946000	6195000	10759278	3011426	40675000	3077800	63203910	3846100	15032000	767560	7790100	9386500	13851000	35765000	33703000	52018000	31246000	24502000	38171000	104210000	8341600	39268722	37536510	90838000	89023193	7892099	2102200	2112900	22652000	41020000	33963000	8356200	25785000	42771000	8421500	236770
ENSG00000126453	121170	200330	238980	385980	175660	559970	530150	3671.9	29486	207910	288440	7791.5	352590	208390	124530	57792	176690	21980	70193	746250	5394.6	237560	71344	1524800	84994	2841200	822340	636990	404820	128400	351220	32405	194860	0	21362	312490	0	106200	114860	53833	522380	39128
ENSG00000126456	443100	103150	142530	486280	332900	2662100	450850	0	5936.1	115520	1381600	0	483810	131590	881040	51722	810220	124110	64027	154450	83627	201370	36963	142000	305420	429170	407060	316040	473810	129650	5333.7	414220	0	0	101560	150800	482460	1338400	135310	91480	1722300	119040
ENSG00000126457	8787400	2214700	5928000	9963500	8098700	31448000	18004000	939040	179790	2142600	23175000	1369000	8951600	1797500	16576000	1277900	7191100	1824300	7125500	18679000	4308100	17447000	2119900	5799000	3385900	19051000	5255800	5797800	7421300	11619000	10076000	6316200	360260	1083600	15368000	6141200	14613000	7935500	2848600	1905900	9708000	23815
ENSG00000126458	7283300	4340800	2311100	8551400	5038000	5102900	4693300	363540	114260	233290	606460	397820	18338000	3958200	4056900	191760	688150	259520	3012200	5660200	161590	7667500	1419300	1511800	2858000	6109400	7988900	3213500	3747100	261990	10176000	1431700	1955200	59453	1005200	4355700	536170	2086400	3487500	958650	1615200	618230
ENSG00000126461	0	0	0	0	0	0	0	0	0	3126.8	0	1624.6	4748.2	3006.3	0	0	0	0	0	0	0	1296100	12864	0	0	0	0	0	14404	0	13039	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126464	231140	407800	37458	42043	126020	203440	132870	0	0	20639	1740300	0	625590	176090	5781	53738	1496400	15267	163050	15588	493050	0	33071	378170	9683.1	520520	311180	297280	23186	155100	0	78565	12070	0	4870.6	67284	489080	32366	399420	20451	847490	63571
ENSG00000126522	308210	257620	199210	11037	164170	8663300	2046500	16656	51135	31356	1137800	26169	908580	252160	2240500	40584	541280	16713	0	1459500	224370	506370	283450	43502	73412	192420	432320	170380	27164	196890	8511	149030	31695	0	492080	31877	401430	193510	442470	208230	434990	84186
ENSG00000126524	11176000	3935000	3318000	2991200	2831900	27134000	8924700	1315500	42869	1317900	4422300	730700	7564700	3604500	5168900	1265500	13335000	4007300	2228700	8613300	4808500	3385900	726600	4179700	3482400	4137000	6329100	9192000	12892000	9215500	6084100	1994000	771130	33884	8845900	1983100	6791000	9088800	8275200	4304700	5720200	2345800
ENSG00000126561	346380	335850	577390	73893	234340	3679100	575520	47241	2321400	58449	1065600	96963	674900	137630	162670	157460	16054000	66211	254630	283690	721120	135180	93893	476030	439890	571240	326130	530690	196560	470580	1095500	142340	26011	32880	942280	372150	1005800	347170	605960	535650	3542700	73237
ENSG00000126581	0	0	0	0	18282	214750	0	0	0	0	0	0	613720	0	53488	0	316260	0	37340	49562	432030	102570	0	60723	43595	0	0	0	0	0	49779	0	0	0	0	75319	1040100	0	82430	122500	0	0
ENSG00000126583	11566	0	6188.2	116810	0	131300	30529	0	0	0	0	0	3951.9	34294	22555	0	0	0	0	14354	5827.8	9434.3	0	15352	0	0	6669.8	0	9179.6	0	90703	0	0	0	17638	7204.3	7380.4	0	0	8405.8	0	0
ENSG00000126602	9282900	25040000	16872000	10388000	7714000	92686000	14243000	482170	13057000	3395000	21198000	597840	37208000	4693900	15136000	8023600	18535000	8395000	3851700	58069000	11656000	11378000	568990	49986000	13034000	38357000	2323300	20478000	43774000	32331000	10248000	4755200	5194200	2689100	23860000	11638000	28276000	32505000	11327000	9644700	51012000	16988000
ENSG00000126653	931160	94665	256570	38043	215140	782890	538510	14602	411880	70671	0	20671	613780	20442	518680	0	312150	67394	0	646690	77925	51997	11833	252150	466380	59832	0	157040	186050	221750	9671.8	79468	6502.3	10772	141050	247580	57381	132790	0	141460	129110	95552
ENSG00000126709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402870	0	0	0	0	0	0	0	0	0	0
ENSG00000126756	267200	136130	328830	161620	172160	1298000	501230	21718	751840	281710	1298900	65575	1028900	0	225580	87250	251970	179010	134370	804250	52406	146190	88982	255010	155250	414420	84596	1138700	186930	116200	154320	156880	28488	48887	113230	340830	54188	0	27555	322550	470160	1450.2
ENSG00000126768	470170	1270500	239800	302420	485190	12521000	1146700	55972	91244	173090	1107900	439390	3386700	31794	622920	38459	877960	1373400	240160	1893300	350450	552940	415630	1774400	1491300	5498500	655220	1297000	1884000	1311900	787880	308820	60417	164880	481470	924910	737070	1217000	1050800	541260	1553600	86474
ENSG00000126777	6578300	7226800	5597600	7750700	8834700	20097000	6771600	602260	342480	3306465.8	4210700	542500	31080241	3406700	4384600	1000400	1765300	1796500	1824800	35472000	1345200	26486000	1454789.48	10317000	4311000	27150000	2689800	5868000	6406600	2267100	5496100	4791200	2924700	648120	8369800	18046000	7029000	6686600	4639700	3578271.8	18529000	2336600
