Prot_id	Gene_id	X786O	A498	A549	ACHN	BT549	Caki1	CCRFCEM	COLO205	DU145	EKVX	NCIH226	NCIH23	NCIH322T	NCIH460	NCIH522	HCC2998	HCT116	HCT15	HL60	HOP62	HOP92	Hs578T	HT29	IGROV1	K562	KM12	LOXIMVI	M14	MALME3M	MCF7	MCF71	MDAMB231	MDAMB435	MOLT4	OVCAR3	OVCAR4	OVCAR5	OVCAR8	PC3	RPMI8226	RXF393	SF268	SF295	SF539	SKMEL2	SKMEL28	SKMEL5	SKOV3	SN12C	SNB19	SNB75	SR	SW620	T47D	TK10	U251MG	UACC257	UACC62	UO31
Q9H857-2;Q9H857;Q9H857-3;Q9H857-4	ENSG00000168268	1224700	970200	411390	128320	743730	357410	1419100	1820100	920200	72735	384100	413290	104920	2008200	1956200	419210	9339.3	178570	1158000	148560	4750700	1152200	423190	108370	546560	94472	851670	2002700	680570	1065700	1008200	1344300	132430	51323	81573	3984200	1090200	511390	1421600	2736900	1357400	350720	704810	443890	106990	341950	2179900	773030	1152600	11134000	1822600	836820	548420	490830	557170	6883300	1427500	432670	576480
Q8WVI0	ENSG00000168273	0	0	713930	26476	812850	0	5411400	416430	2409900	411510	301290	131730	0	0	990010	1375600	179190	0	0	23977	385400	0	832650	0	527760	161100	0	1364900	897330	919540	0	889530	1466300	0	0	2614900	0	582380	1234000	0	1176600	0	252360	0	130150	14140	1686100	757710	0	0	213950	3778000	0	765760	273500	0	0	9241900	39679
Q5JTJ3-3 X6R5Z6	ENSG00000168275	0	2521100	1638090	1724500	3800950	26974	4988560	23503000	1494000	435266	3108500	165170	1439700	6206700	2098100	855590	0	0	4938600	108051	10761000	323074	1244076	74488	1507380	805010	1978400	3525750	4680900	1215194	2464200	3967100	815570	57928	0	20303000	219740	4049698.6	3829862	2058300	0	914360	1869200	693900	211760	42345	698170	679120	83813	0	153500	4986600	672350	1472300	1966800	1152680	1315900	16080000	1778400
Q10469	ENSG00000168282	622410	513570	362130	230310	621770	347090	368590	3159500	2946600	50705	1107300	302650	205380	829570	427810	568210	31909	66415	1797000	5333.2	1684900	188330	244090	119520	134750	74008	179210	302510	364970	2737700	195960	703980	218160	92765	29805	1263700	965970	822210	341230	659470	475350	371240	574230	439090	32654	44089	208200	489570	279490	1367700	272090	401660	794130	215270	188720	842990	449350	745460	101100
Q96EK4	ENSG00000168286	0	0	0	0	0	0	179530	35575	0	173030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45097	0	0	0	0	0	0	0	0	110320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F8WEC0;Q9H3L0	ENSG00000168288	0	0	0	0	69472	193980	0	0	0	0	0	0	0	0	0	0	741620	271630	0	0	0	0	0	0	74604	44482	0	0	0	0	0	0	0	70635	0	29505	0	19082	1835600	1639400	0	100360	0	0	0	0	0	0	18054	0	0	0	0	0	0	0	0	0	0
P11177-2;P11177;P11177-3;C9J634	ENSG00000168291	162290	2178600	2448400	1065100	1200900	7409800	7123100	7134200	1350000	280980	7902800	797270	931440	2724700	2452300	1895400	130410	308690	2313500	198390	13174000	749710	1248300	1645900	492900	1072200	1485300	14558000	1277300	3940100	1101800	2712500	1075100	91660	918080	6764900	1555200	1786900	2829700	940740	5285000	5949600	2159400	1810700	1983100	382000	7438400	1773800	2185200	12456000	3351700	1349100	4013700	1886900	1137000	3491400	2773200	5153700	900210
W5RWE6;Q7Z7A4;Q7Z7A4-2;Q7Z7A4-6;Q7Z7A4-4;E9PD56;H7BYG4;A0A0C4DG95;Q7Z7A4-7;Q7Z7A4-5	ENSG00000168297	109720	25354	354370	35978	134980	32237	1238900	435460	51121	0	31425	9407.5	30229	60733	62660	92108	162900	20067	2858100	7713.3	192740	181740	21517	109110	40386	479.61	144860	65345	0	196870	0	564060	184620	186050	0	265480	0	38837	12321	41620	378680	89845	19776	34762	0	7174	206570	69358	203490	52588	268780	63365	344650	437700	76516	114900	125580	201890	94089
P10412	ENSG00000168298	0	0	43902	87742	0	11502	0	535300	0	0	95687	0	115840	130830	0	0	0	44914	1032000	0	292880	0	41484	22227	0	159890	0	0	120340	0	116330	0	0	0	46151	263390	242060	0	169580	0	0	1280100	12198	176660	0	0	0	0	0	108130	49079	0	0	0	236160	0	233690	0	137170
Q8NC69;F5H7I0	ENSG00000168301	0	0	0	0	0	0	33355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9378.5	0	0	0	0	18776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96986	0	0	0	25493	0
Q8TAP9	ENSG00000168303	50892	0	0	0	0	0	959590	8751.8	0	0	0	0	0	111960	0	0	0	11423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345290	0
P14316-2;P14316	ENSG00000168310	0	0	0	0	0	0	80050	68582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131510	0	0	19936	0	0	0	0	0	0	0	0	0	138780	0	0	0	0	0	0	0	0	12226	0	0	0	0	226570	34768	0	0	0	0	0	0	0	0
Q6QHC5	ENSG00000168350	0	0	0	26935	0	0	38602	16159	64921	0	0	0	0	0	0	0	0	14255	0	0	81424	0	75002	0	0	0	0	0	0	0	21676	0	0	0	0	0	0	45148	16236	0	0	0	0	0	0	0	0	0	0	122090	0	0	0	496040	0	0	101500	0	0
P18085;C9JAK5;C9JPM4;U3KQF2	ENSG00000168374	750550	17118000	7047700	4918900	16154000	8877200	20103000	71702000	12790000	720260	9236600	3714600	4198700	8864300	3007900	4219000	2286500	2176900	19793000	1612700	12946000	12051000	7793900	616850	7079200	2729400	7323400	53771000	5373800	15723000	7674100	22131000	12442000	2663600	2469400	27324000	11224000	26867000	8290700	16663000	12483000	7866400	8514200	9822800	924170	71764	20820000	7851100	6991700	5932300	3223000	12903000	8542400	10696000	6918700	15814000	3931600	35449000	8433200
Q15019;Q15019-2;Q15019-3;B5MCX3;C9J2Q4;C9JB25;C9J938	ENSG00000168385	133460	12297000	2577800	9297000	8204500	15447000	44615000	76289000	19988000	1727400	12567000	5616900	2506200	6007600	12056000	9552800	220350	1880900	18504000	3078500	16442000	2740000	16327000	2730100	3747200	1574500	4978400	56203000	7739100	23942000	7425800	15706000	9895200	8335900	182430	17027000	13337000	10563000	8645600	8695000	24436000	23760000	1575000	10530000	520870	2001500	26925000	4924400	415060	19616000	16884000	16827000	4803700	6239300	3497400	16525000	18494000	28409000	14006000
Q4L180-2;Q4L180;Q4L180-6	ENSG00000168386	0	37262	77135	21173	12869	45599	121210	55260	18348	0	28724	0	12886	9640.7	3602.3	56673	0	2644.5	0	4275.5	119860	0	39811	994.37	30514	55877	0	382890	0	20561	2634.2	54757	21861	441.23	0	0	23835	5935.9	0	7893.7	107330	28808	0	27535	0	0	0	8410.2	0	17572	298.65	15374	0	56870	5245.6	79406	476160	15711	123840
P23919;P23919-2;H7BZ20;H7C312	ENSG00000168393	689760	5694300	10477000	4093900	3860600	4212700	29097000	76583000	6179600	977110	2189500	5505800	3174700	10255000	3027200	2087800	264600	825850	20739000	329960	6765100	1428300	8508000	361990	4674300	5387500	2845600	29008000	3063600	5416100	5345200	13100000	7177400	10455000	1525600	7546800	18828000	14869000	7140300	5765900	5476100	14182000	5972900	3944000	534240	89348	7888700	6595000	4302100	11898000	551640	12151000	18942000	6033800	7301300	11736000	5585500	15067000	3914400
C9JQ72 Q9Y4P1-6;Q9Y4P1;Q9Y4P1-2;C9JIK8;Q9Y4P1-4;Q9Y4P1-3	ENSG00000168397	0	266340	65063	47435	13533	99259	2422900	2547300	209220	336020	880950	109850	29556	129770	386740	2012000	129760	70138	298860	38007	60999	0	296940	62941	0	272020	0	4237100	136650	1078800	30161	83373	295870	368780	0	88491	174100	227660	352500	59879	2014781	1116400	0	131640	1912.3	260560	3468300	41906	647130	0	342570	91373	1019700	94918	89221	1713600	233320	739550	75211
Q8NB16	ENSG00000168404	124100	377680	213670	333270	1277300	132520	848990	9108500	211930	0	61882	101590	54955	129180	25357	376420	0	328520	1256300	0	220170	1238500	935500	25099	651620	300780	541930	95743	20940	273390	756210	700700	841740	101320	252200	301250	642170	3256300	1294700	911890	2073500	109600	53943	46933	248260	0	1243000	150160	462300	112270	38180	1983000	1946700	809650	17030	54922	2829800	2966700	77313
Q6PCD5	ENSG00000168411	0	0	0	1314.3	0	0	0	0	0	0	0	0	0	5932	0	0	0	0	0	0	0	0	0	0	0	8381.4	0	0	2110.8	0	0	0	0	0	0	0	0	2626.5	0	0	0	1844.5	1924.7	0	0	0	0	0	13289	0	0	0	39899	0	912.49	0	0	0	0
Q15669	ENSG00000168421	1655.6	13545	0	0	0	0	1708900	798650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16220	0	54495	0	0	0	0	0	248540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	482540	0	0	0	0	0	0
P83436	ENSG00000168434	79003	542790	210850	143800	165810	50792	352780	4031800	85686	3062.4	79522	77477	38938	313150	85451	195500	52480	27472	79380	2381.6	127430	22479	201090	112530	94928	16252	0	1827900	77219	219360	564120	27310	37855	92879	23168	519540	276410	314550	257940	155860	99832	117310	108810	35526	14446	9363.4	671150	69638	217880	52598	101600	72632	30204	235600	60018	159740	1018100	255040	60689
P31948;P31948-3 P31948-2	ENSG00000168439	2083800	22480050	35516711	10533000	19948000	34798936.2	104160000	188052846	34847445	1656000	22170434	24246121	363150	28867000	27861233	15141869	29601000	10806000	69612000	1388900	29156855	15867000	41162850	7919130	42082000	16859152	14747000	8880560	3703692	88187668	21319000	32116143	24054728	29872326.5	2995731	65523100	3019700	50886468	30166615.2	58140479	37852498	54604618.9	14773000	14369000	6775800	1019800	39078000	14347170	38918000	37508000	9850066	43567544	43285000	29916000	25522000	31554000	44959000	48518000	15802750
J3QR51 Q13636	ENSG00000168461	882.94	422260	149270	633240	505560	81987	275067	1742000	1571200	99715	767500	180480	88902	642830	171910	26660	598890	135460	43845	658230	1361000	186610	81412	13602	278750	67478	1026169	2343800	66674	119790	750620	306910	61558.2	122400	50184	145400	633740	280310	224650	563540	22074	1005100	69565	224270	203530	37584	60874	388760	6375.6	0	160120	829150	82981	402856	200440	1777300	159740	220830	100550
E5RGS2;Q9H6H4;Q9H6H4-2	ENSG00000168476	0	168630	546270	0	126610	0	41078	140040	329900	0	0	5051.9	37418	458910	32001	125790	42748	8217.9	0	0	524670	0	21085	0	0	30951	176870	50768	0	20686	0	51719	234750	42876	0	0	0	112970	0	0	0	0	64021	0	0	0	0	371930	90135	29781	0	99034	279590	45807	0	106300	88531	0	21524
P13497-4;P13497-5;P13497-2;P13497-6;P13497	ENSG00000168487	0	0	0	0	0	15523	4421	86134	0	0	0	0	9629.9	0	0	0	0	0	0	0	0	16326	0	0	1639.4	232.8	47713	0	0	0	0	43530	26760	0	0	0	0	22076	0	8900.4	19658	9429	13090	227770	5995.3	0	0	0	0	40463	0	0	0	0	1721.1	29331	0	0	13127
H3BUE3 H3BUF6 Q8WWM7;Q8WWM7-6;Q8WWM7-8;Q8WWM7-5;Q8WWM7-4;Q8WWM7-9;Q8WWM7-2;Q8WWM7-3	ENSG00000168488	575290	834298	831990	526810	1359300	620880	10048810	10415000	2017818	4803.5	1183500	982840	240150	2046897	825200	1275100	76657	744198	2928300	11452	1688030	930740	1379465	407730	3987900	1724800	742430	5178500	667231.4	2336350.7	2481000	575660	583567	1739188.5	233660	2421100	842600	1061600	2115610	791270	2469000	1001300	1291300	1377500	225290	0	2000900	594900	2022800	3113500	488800	1661600	4691300	971530	269480	1833300	4740700	1585900	512280
P05423	ENSG00000168495	24349	205920	0	0	0	18652	5873	0	47228	0	45160	0	0	64441	15982	0	0	1379.4	141430	0	46220	0	2832	41176	0	183270	18449	0	0	39900	0	41388	18200	0	12408	26176	0	443660	98307	0	120380	2569300	72817	16523	0	0	17224	54315	0	0	69517	52978	0	0	0	106110	0	91062	0
P39748;P39748-2	ENSG00000168496	1042000	2856600	4578600	2153900	5552100	2509300	47739000	114110000	13237000	136270	16140000	1534200	2778800	10950000	8238700	9928200	87508	1491700	19855000	539270	5917900	1944800	17235000	2067400	12371000	4315400	6699400	30439000	4266300	11259000	14281000	13599000	10329000	13859000	281170	11679000	15718000	8129200	5660300	1632400	6752100	17340000	964280	3941000	737800	207090	21373000	3065500	876480	11765000	4995900	9646700	17373000	8284100	2681800	10854000	10398000	8769100	3737300
O95810	ENSG00000168497	194830	0	179130	1712000	18605	118940	0	48322	2011600	0	386420	47396	224130	618850	134340	0	0	149280	123240	0	4455300	103360	0	17729	302570	87220	25317	86746	0	7239200	747820	381470	59110	111070	17576	0	216100	2345200	72262	5742.9	28148	4368900	46169	22059	44725	0	0	580820	0	431390	154100	32377	1506600	24541	482900	0	13436	0	66654
Q9Y4B5;Q9Y4B5-2	ENSG00000168502	16530	1887.4	36440	3440.3	0	946290	11381	230850	21530	131.2	3355.3	4950	8152.5	20331	1560.9	5718.9	7302.6	7219.7	19226	0	57123	0	3379.6	91.063	0	37086	1377.8	28241	0	9502.9	150710	11083	11020	0	821.72	85813	204330	7279.6	4617.2	5686.7	16591	4136.8	0	0	0	0	18771	4700.9	32440	540550	742.8	2077.3	1233800	0	12536	29343	94141	201.03	0
Q96MH2	ENSG00000168517	0	0	85354	0	0	0	13575	39273	285380	0	326390	0	7877.1	166170	344010	642590	0	3531.1	0	0	73792	0	0	179080	0	0	412730	2150200	159550	1016000	0	2229200	223090	0	0	0	0	12451	0	0	60296	9753.1	0	404630	0	0	951410	251920	0	0	26796	6239800	0	1041800	39740	0	23492	168270	6301.6
P49354;E9PQP6;P49354-2;B3KVN2	ENSG00000168522	14757	714700	388970	400340	825540	751780	975310	2152700	2851300	416100	753800	329460	456160	507040	543100	1394800	58622	93035	1387300	328140	607350	125620	633340	246430	564870	211350	882620	5402700	2813300	2265500	472010	1775200	1816100	1414400	69108	1894600	1672800	1136700	339090	214090	1688000	370480	223220	314020	29889	229700	3023200	1460000	565380	1208200	706890	1222300	1005100	2110600	712220	1387300	2146100	4757300	611280
P05976-2;P05976	ENSG00000168530	62403	0	54016	1038100	1137000	61166	938510	14607000	0	66044	0	0	76888	1119400	34614	0	534220	17883	93193	11595	2033700	0	126700	0	0	137590	624180	104460	77224	0	911120	459270	505820	1417900	9831.1	3056100	339720	4034200	1843600	1160700	0	2851700	1170200	590880	0	9730.6	0	12432	110300	178090	0	1418600	0	653110	371060	0	0	1123000	1700200
Q7Z392;Q7Z392-4;Q7Z392-3	ENSG00000168538	0	76553	62056	50650	32289	40568	394850	903150	38493	0	59133	27243	37216	92208	9930.8	26120	11173	25191	967520	391.42	75813	51002	23322	20887	376010	5215.2	4764.9	81571	38655	17234	85750	34661	5151.5	68860	11340	115110	30229	41264	4814.2	214500	32216	168080	79971	33235	11140	0	40981	52977	33682	151870	13103	7941.9	6585.6	16611	35145	13327	107910	135940	55717
P02461;P02461-2	ENSG00000168542	18669	64772	104090	48955	585340	24477	193430	371690	228330	2571.2	88705	1389.9	25737	83658	47719	8428	24281	16056	0	646.47	191510	5797100	19982	34184	179990	37479	16038	50393	15061	23056	224390	123490	31975	6144	15716	77840	34468	17338	5032.4	69176	63157	31341	22259	35473000	6962.7	1104.4	37933	47840	51531	97929	2131100	15466	51603	18029	34795	66878	42623	275640	29157
Q9NXV6	ENSG00000168564	42591	117530	45870	125130	49594	122280	2882200	2070400	125730	1783.7	123510	234100	62031	309220	75574	48141	6646	39620	1953200	3823.8	256120	61626	84455	45976	213610	23485	11978	57136	80200	267510	7171.2	191430	67282	642210	114840	93173	21778	184060	230180	164700	243590	23625	433020	40939	308480	13668	216570	409200	130120	727660	74899	217910	225760	41351	21720	119040	235790	143650	16654
A0PJW6	ENSG00000168569	0	58397	219120	159170	140870	54468	540460	4456100	288020	16656	536860	137160	197280	448120	211720	148810	43132	93839	2188900	0	860000	39510	219830	49106	19668	130440	453360	222440	260450	492770	915790	226900	131310	393010	47344	1076000	1227300	535830	116510	194790	84813	243450	71562	217320	22889	0	82036	1055900	87579	46142	117190	108330	212140	421640	43201	281600	713380	472380	394790
Q08357	ENSG00000168575	0	262670	40049	1508200	191020	920380	4051.2	0	156600	4722.4	562900	12084	464880	117370	102280	73291	94925	173650	0	953.59	3952400	547430	446570	37626	143420	202540	99984	202770	229590	521300	1124800	44463	7333.8	570880	322080	597550	3164400	236500	355300	1008100	38250	0	66289	1141400	303360	75309	58901	261380	427770	39227	44916	127630	124650	451750	759360	42005	1957200	15522	905660
Q71RG4-2;Q71RG4;K7EKW3;E7ESS3;Q71RG4-3	ENSG00000168591	0	409150	0	52427	415480	0	0	2081500	327110	103360	154690	0	33430	172180	150060	35841	0	0	0	183810	29802	143160	209770	149200	125390	14670	115660	851560	0	204100	129010	427760	152450	0	91043	263170	118750	138910	185510	372450	103510	271870	409970	435900	196480	70574	195660	0	141970	706000	192980	422040	0	176940	125190	105110	294690	88292	97083
P40763;P40763-3;G8JLH9 P40763-2	ENSG00000168610	436140	5932927	1485800	980390	2680700	2626900	5831300	16990000	7720600	690410	2769300	497840	75863	1066600	1012712.5	938350	72199	262060	1111000	169140	1134000	1001300	1608300	533620	2639700	295460	403740	11067860	384620	3190200	504270	1146700	446560	2225400	337020	2182900	572890	1123461	223430	284770	5440449	2028100	273950	922660	463470	82229	7197537	2283000	221390	1305200	1967528	4021300	332710	3695800	615000	3310961	5274000	5091600	398960
Q13443;A0AVL1;Q13443-2;F8WC54	ENSG00000168615	100810	1150900	697110	423610	1584900	339850	299660	849230	1266100	19243	524930	115260	60996	371910	72526	147070	38383	47364	33373	45808	595170	356170	247010	51670	33539	16827	24487	87387	67598	639650	54486	201680	17304	0	18892	762870	953480	653720	243470	3408.8	599650	156710	860620	435100	86621	22936	260670	262270	322740	2299700	212850	9575.6	281770	107190	428480	328130	299750	182360	806500
O43920	ENSG00000168653	1238800	1561000	3591000	8752400	24833000	144190	3006900	19147000	6607100	91233	1990100	573080	473740	23177000	938370	1657200	187260	2202000	25173000	206260	22409000	15939000	1120500	4150400	2184200	874770	2145800	3851600	375310	1679400	13334000	3780000	8475400	7098900	43548	16569000	15366000	7550100	4963600	13025000	288050	21456000	2053100	18529000	43523	142780	684520	16778000	6811600	619910	175460	12972000	1469800	13777000	2360300	428440	21174000	64781000	635470
P17039;P17039-2	ENSG00000168661	8194.9	0	0	0	0	0	15821	47638	0	0	0	0	0	0	0	0	18862	0	0	0	0	53636	0	0	26412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6133.1	0	0	0	0	0	0	0	0	12910	0	0	40872	0	0	0	0	0	0	0
Q96KN1	ENSG00000168672	0	390990	0	372360	21570	373850	301660	23398000	491520	21755	329560	370.62	725790	45932	19147	326360	17441	18715	339700	6202.4	440720	41693	2479600	51013	221000	133850	0	1031300	336070	1127200	1673700	31593	119960	252060	24474	3253800	1728500	375730	1633700	80330	395160	50722	4212.8	42727	155020	0	912930	423680	70543	1309500	21780	13119	27872	992070	233730	474520	599790	0	2275600
H3BMW4;Q9BTX3-2;Q9BTX3	ENSG00000168701	0	1780700	401970	815050	351030	238050	1156700	17152000	2037200	35905	1307100	245730	495980	2262100	74856	2511200	64052	34339	7502600	182510	1906300	0	772440	54121	52134	653660	128880	3450900	163470	2594600	1404800	125970	0	0	111320	5137900	775600	603530	58918	573250	381130	0	529550	193330	0	0	3113500	379350	524840	0	41523	1633300	357950	520520	169170	686130	1543800	2839900	310320
O43865;O43865-2	ENSG00000168710	522330	2991200	1676000	816410	1777700	2031500	9077400	20881000	4257800	167910	3995900	1956600	199040	1397800	416510	1015700	81682	151260	2070100	256590	6209200	2373700	1055300	1425300	890830	424200	245530	6830700	1032300	1817300	1045500	2107900	820580	270730	1212000	3130400	2300200	1823400	2558200	1208000	5782000	2636800	3297000	1723400	887070	208060	6735400	2690200	2805800	10821000	774230	2646200	2535800	1845000	2547100	4241000	7640600	2385000	596070
Q5F1R6;Q5F1R6-3;Q5F1R6-2	ENSG00000168724	81095	67817	0	24103	45841	9267.6	298930	249710	360700	6036.3	164460	22860	0	244290	147850	0	0	0	0	3435.1	0	53080	0	0	228720	0	35019	0	0	443820	0	47433	0	0	0	0	0	184330	437590	12568	0	55313	236980	22879	0	0	0	0	11651	233460	35086	35305	228680	0	33265	57389	0	0	181470
Q5H937;Q9Y2B9	ENSG00000168734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31099	0	54910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	616430	0	0	0	0	0	0
Q9C0C4	ENSG00000168758	14808	30874	61745	40705	13863	19193	0	169590	91046	0	26947	61929	20571	10923	99558	18799	1151.6	0	0	901.6	1259600	0	86312	0	22428	41230	3891.1	606080	705330	133680	923510	0	0	27842	2660.5	196870	24250	84675	48763	27598	64053	36109	28757	166840	0	0	33123	11813	7569.4	26189	54571	17110	0	80768	2461.7	129440	19116	220880	6770.1
Q8NE01;Q8NE01-2;Q8NE01-3	ENSG00000168763	79398	25840	119670	25027	7044.4	82439	377750	737150	73992	0	31549	140870	6362.4	47108	39234	59458	34656	23217	131960	341.98	236750	9284.5	79916	16689	35909	73677	37147	0	64558	227520	176850	51595	67616	32670	11341	188900	0	96043	80070	136430	87496	108650	48878	287860	14870	9428.9	211580	190290	37674	291670	20950	128420	231010	75851	8366.6	72545	261900	75322	7965.3
A0A0A0MR85;Q03013-2 Q03013;Q03013-3	ENSG00000168765	18573	1421060	0	0	0	310403.5	1007760	756007	43287	16935	0	16113.8	0	390110	0	0	0	6826.9	0	0	317520	0	26229	8339.4	89313	0	18366	2379950	193434	54561	19204	38032	0	847980	0	0	0	146140	0	1514800	26808	166476	91571.3	0	36048	2442.9	188760	0	8806.7	121095	31788	31386	0	167273	0	421340	24223	361900	49308
F8W9A8;B7WPL9;Q6PFW1-7;Q6PFW1-4;Q6PFW1-3;Q6PFW1-2;Q6PFW1;Q6PFW1-5;Q6PFW1-6	ENSG00000168781	0	8305.3	0	0	0	5661.8	4102.1	10693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5255.1	0	0	0	71036	0	0	50677	0	0	0	11559	0	0	0	0	0	1622.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0CG13;J3KSJ7;H3BPP1;H0YAV5	ENSG00000168802	0	123970	0	54335	0	0	1381200	4163000	180590	0	0	0	0	253630	115880	0	0	0	716390	0	49368	0	116820	0	0	105630	106680	241670	17524	0	524840	0	0	0	0	0	260400	360610	350180	0	0	34296	0	0	0	0	0	179760	46828	258560	0	0	0	0	49319	0	0	0	82202
O60294	ENSG00000168806	0	13607	62047	94299	0	0	631640	1371500	0	1627.9	37018	11543	17013	212660	0	30505	0	83674	135650	0	205300	0	21878	0	20629	8290.1	0	0	59891	56256	154700	69105	14878	0	10020	132410	92267	68880	0	298390	0	26452	49183	36204	9608.3	0	26771	21479	51517	0	67633	42568	72977	49432	34617	126930	59517	113670	50575
